,anime_id,name,genre,type,episodes,members,rating
1158,25971,Angel (Special),Dementia,Special,1,137,5.59
1159,17671,Animal 1,Sports,TV,27,122,6.71
1160,20237,Anime Document: München e no Michi,Sports,TV,16,83,6.5
1161,8723,Anime Rakugo Kan,Comedy,OVA,4,264,5.84
1162,30617,Animegatari,Comedy,Movie,Unknown,1308,5.36
1163,31563,"Ano Hi, Bokura wa Senjou de: Shounenhei no Kokuhaku",Historical,Special,1,122,7.12
1164,19557,"Anpanman to Hajime yo! Iro, Kazu, Katachi Wakarukana Iro, Katachi",Kids,Special,1,120,5.97
1165,24869,Aoi Umi to Shounen,Slice of Life,OVA,1,68,5.0
1166,29791,Are wa Dare?,Kids,Movie,1,114,4.58
1167,7633,Ari no Seikatsu,Fantasy,Movie,1,138,4.4
1168,21761,Ari to Hato,Kids,Movie,1,79,7.6
1169,21763,Ari to Hato (1953),Kids,Movie,1,72,7.6
1170,21765,Ari to Hato (1959),Kids,Movie,1,91,4.74
1171,24809,Arigatou Kumanofu,Comedy,ONA,11,69,4.0
1172,33044,Asa da yo! Kaishain,Comedy,TV,Unknown,177,4.33
1173,13947,Ashita no Eleventachi,Sports,Special,1,154,6.05
1174,31693,Ashita Tenki ni Naare Omake,Sports,OVA,1,50,4.09
1175,21553,Asobo Toy-chan,Kids,TV,53,63,6.14
1176,28091,Asu wo Tsukutta Otoko: Tanabe Sakurou to Biwako Sosui,Historical,Movie,1,85,6.75
1177,9796,Atashin&#039;chi 3D Movie: Jounetsu no Chou Chounouryoku Haha Dai Bousou,Comedy,Movie,1,196,6.0
1178,31730,Audition,Music,Movie,1,78,6.0
1179,7715,Auto Mommy,Fantasy,Movie,1,173,5.12
1180,24785,Awate Tokoya,Music,Music,1,92,3.7
1181,29708,Üks Uks,Dementia,Movie,1,66,6.17
1182,15787,Backstage Idol Story,Music,TV,8,292,5.55
1183,17479,Bad Badtz-Maru no Ore no Pochi wa Sekaiichi,Kids,Movie,1,109,5.73
1184,30125,Bad Badtz-Maru no Otoko Dokyou no Omoiyari,Comedy,OVA,1,56,4.89
1185,24373,Bakabon Osomatsu no Karee wo Tazunete Sansenri,Comedy,Special,1,173,6.58
1186,13553,Bakusou Circuit Roman Twin,Sports,OVA,1,135,6.0
1187,30249,Balgwanghaneun Hyeondaesa,Drama,Movie,1,195,6.57
1188,30093,Ball yo Doko e Yuku,Comedy,ONA,1,114,3.89
1189,24875,Barnacle Lou,Kids,TV,52,61,6.33
1190,30989,Bary-san no Imabari-ben Kouza,Comedy,TV,Unknown,298,4.79
1191,31662,Bary-san x Gospe Rats: Tonde Bary Bary Monogatari,Music,Music,1,58,4.67
1192,29359,Bazar dé Gozarre,Comedy,Special,33,58,4.67
1193,29897,Beer Mukashi Mukashi,Historical,Movie,1,85,5.29
1194,29710,Believe in It,Dementia,Movie,1,57,4.8
1195,33550,Bic Contact X Mameshiba Collab CM,Comedy,Special,1,112,4.81
1196,9812,Bit the Cupid,Comedy,TV,48,109,6.0
1197,29764,Blend,,Movie,1,90,3.89
1198,24793,Bloody Bunny,Comedy,TV,26,170,5.26
1199,4680,Bocchan,Historical,Special,1,317,6.17
1200,23731,"Boku datte, Kirei ni Shitainda",Kids,OVA,1,54,4.0
1201,32859,Boku wa Kimi wo Warawanai,Music,Music,1,80,5.4
1202,24791,Boku wa Ou-sama,Kids,OVA,4,58,6.43
1203,18191,Boku wa Ou-sama (TV),Kids,TV,12,141,6.4
1204,24795,Boku wa Ou-sama (TV) Special,Kids,Special,1,53,6.89
1205,6568,Bokura no Saibanin Monogatari,School,ONA,1,214,4.93
1206,8416,Bonobono,Comedy,Movie,1,148,6.81
1207,8417,Bonobono (TV) Specials,Comedy,Special,9,120,5.8
1208,8403,Bonobono: Kumomo no Ki no Koto,Drama,Movie,1,137,6.0
1209,8184,Bouken Gabotenjima,Adventure,TV,39,140,6.58
1210,8183,Bouken Korobokkuru,Adventure,TV,26,171,6.58
1211,33273,Bouningen Weekend,Slice of Life,ONA,20,68,4.87
1212,9343,Bousou Sengokushi,Action,OVA,2,156,5.71
1213,31258,Box,Dementia,Movie,1,98,3.61
1214,9665,Bucchigiri,Sports,OVA,4,159,6.13
1215,9540,Bucket de Gohan,Comedy,TV,20,119,7.13
1216,30202,Bucket no Ana,Music,Music,1,57,4.13
1217,24881,Bunbuku Chagama,Kids,Movie,1,88,7.1
1218,29921,Bunbuku Chagama (1958),,Movie,1,86,5.52
1219,29743,Buonomo,Slice of Life,ONA,13,48,6.0
1220,29742,Butazuka,Slice of Life,ONA,13,44,5.2
1221,33863,Cakes,Comedy,ONA,Unknown,56,2.58
1222,32345,Celebration and Chorale,Music,Movie,1,93,5.28
1223,7803,Challenge Ichinensei de Kakkoii Ichinensei ni Henshin!,Kids,OVA,1,176,5.86
1224,23185,Chamebou Kuukijuu no Maki,Comedy,Movie,1,66,8.4
1225,23187,Chamebou Shin Gachou: Nomi Fuufu Shikaeshi no Maki,Comedy,Movie,1,72,6.0
1226,29655,Chanda Gou,,Movie,1,91,4.42
1227,29861,Channel 5.5 3rd Season Prologue,Comedy,ONA,1,155,4.91
1228,29862,Channel 5.5 4th Season Prologue,Comedy,ONA,1,157,4.81
1229,29860,Channel 5.5 Prologue: Shin Bangumi Start!,Comedy,ONA,1,135,4.71
1230,9903,"Chi Dor Dor, Chi Dor Dor",Kids,TV,15,87,5.77
1231,8025,Chi-Sui Maru,Comedy,TV,41,185,5.63
1232,11733,Chi-Sui Maru 2nd Season,Comedy,TV,34,114,5.08
1233,11731,Chi-Sui Maru Specials,Comedy,Special,2,94,5.33
1234,27855,Chibi Neko Chobi/Chibi Neko Kobi to Tomodachi,Kids,OVA,1,57,5.71
1235,29947,Chibikuro Sambo no Tora Taiji,Kids,Movie,1,57,5.8
1236,29948,Chibikuro Sambo to Futago no Otouto,Kids,Movie,1,54,6.0
1237,32417,Chibinacs,Comedy,TV,25,39,5.5
1238,32418,Chibinacs 2.0,Comedy,TV,25,36,4.33
1239,32419,Chibinacs 3,Comedy,TV,25,36,4.43
1240,33862,Chichi Kaeru,Drama,ONA,1,41,4.56
1241,31129,Chichi to Ko,Drama,Special,1,45,6.0
1242,33859,Chicken Papa,Comedy,ONA,1,45,3.0
1243,29792,Chiisana Itsutsu no Ohanashi,Kids,Movie,1,93,4.78
1244,29793,Chikara Bashi,Kids,Movie,1,103,4.59
1245,7354,Chikara to Onna no Yo no Naka,Historical,Movie,1,175,5.31
1246,5908,Chinpui,Comedy,TV,56,222,6.15
1247,10039,Chinpui Specials,Comedy,Special,2,87,5.7
1248,10040,Chinpui: Eri-sama Katsudou Daishashin,Comedy,Movie,1,107,6.0
1249,6687,Chinyuuki: Tarou to Yukai na Nakama-tachi,Comedy,OVA,3,186,6.0
1250,17689,Chironup no Kitsune,Drama,Movie,1,196,7.48
1251,23191,Chokin no Susume,Comedy,Movie,1,71,6.0
1252,34259,Chotto Ugoku!? &quot;Futeneko&quot;,Comedy,OVA,1,17,6.0
1253,31749,Chou Kidougai-ku: Kashiwa-no-Ha,Mecha,ONA,3,475,4.86
1254,31690,Chuugakusei,Comedy,OVA,2,52,5.0
1255,32762,Circles,Music,Music,1,34,4.79
1256,25969,Clock,Dementia,Special,1,84,4.04
1257,13505,Cofun Gal no Coffy Campus Life,Comedy,TV,11,78,5.78
1258,13511,Cofun Gal no Coffy: Cofunderella,Comedy,Movie,1,64,5.0
1259,13509,Cofun Gal no Coffy: Juuninin to Ikareru Kofun-tachi,Comedy,Movie,1,66,4.29
1260,30923,Colorful Ninja Iromaki,Fantasy,Movie,1,442,6.0
1261,32628,Columbus no Daibouken,Historical,OVA,1,35,6.5
1262,29749,Convenience Store Senki Purin-tai,Comedy,ONA,8,59,4.48
1263,29711,Countdown,Dementia,Movie,1,62,4.25
1264,30955,Crazy Monkey,Ecchi,Movie,1,92,4.81
1265,33534,Curly,Comedy,ONA,1,54,4.7
1266,6760,Cynical Hysterie Hour: Henshin!,Comedy,Movie,1,105,5.23
1267,6762,Cynical Hysterie Hour: Utakata no Uta,Comedy,Movie,1,126,6.15
1268,6761,Cynical Hysterie Hour: Yoru wa Tanoshii,Comedy,Movie,1,102,5.59
1269,10887,Dame Oyaji,Comedy,TV,26,109,6.07
1270,32858,Dareka no Santa Claus,Music,Music,1,75,5.51
1271,34060,Dead World,Horror,ONA,Unknown,302,3.89
1272,30893,Deban Desu Yo! Onigirizu,Comedy,TV,6,163,4.0
1273,23189,Dekoboko Shin Gachou: Meian no Shippai,Comedy,Movie,1,102,7.08
1274,31644,Deniroo&#039;s Circus,Comedy,Special,1,69,3.57
1275,16572,Dokgotak: Taeyang-eul Hyanghae Deonjyeola,Sports,Movie,1,72,5.5
1276,29713,Don&#039;t You Wish You Were Here?,Dementia,Movie,1,78,5.67
1277,18451,Don: Gokudou Suikoden,Drama,OVA,2,128,5.36
1278,11625,Donbe Monogatari,Kids,Special,1,107,5.67
1279,5916,Donguri no Ie,Drama,Movie,1,106,7.0
1280,8451,Donguri to Yamaneko,Drama,OVA,1,229,6.35
1281,2639,Dorami-chan: Hello Kyouryuu Kids!!,Fantasy,Movie,1,135,5.9
1282,2636,"Dorami-chan: Wow, The Kid Gang of Bandits",Fantasy,Movie,1,126,5.35
1283,27577,Doubutsu Dai Yakyuu Sen,Sports,Movie,1,68,5.67
1284,8478,Doubutsu Kankyou Kaigi,Kids,TV,20,151,5.68
1285,20009,Doubutsu Mura Monogatari,Kids,TV,100,98,6.92
1286,7498,Doubutsu Olympic Taikai,Comedy,Movie,1,149,4.51
1287,31555,Doushitemo Eto ni Hairitai,Comedy,TV,13,155,6.79
1288,30935,Douwa Mondai to Jinken: Anata wa Dou Kangaemasuka,Drama,OVA,1,42,8.0
1289,31261,Drill,Dementia,Movie,1,106,3.4
1290,20201,Easy Cooking Animation: Seishun no Shokutaku,Comedy,TV,25,87,5.2
1291,16257,Efficus: Kono Omoi o Kimi ni...,Magic,OVA,2,116,4.93
1292,6517,Eiga! Tamagotchi Uchuu Ichi Happy na Monogatari!?,Kids,Movie,1,203,6.56
1293,3243,Elec-king The Animation,Comedy,TV,13,96,6.55
1294,15137,Entotsuya Peroo,Kids,Movie,1,150,4.6
1295,34119,Escalator-jou no Hokou no Kiken-sei,Drama,Special,1,37,3.33
1296,30193,Eun-sil-i,Drama,Movie,1,163,5.81
1297,33114,Experiment,Dementia,Movie,1,60,4.0
1298,34140,Eyedrops,Space,ONA,4,65,4.83
1299,29395,Fafa Movie,Slice of Life,ONA,2,91,3.81
1300,29987,Flicker Love No.1,Dementia,Movie,1,57,4.91
1301,33536,Fly,Fantasy,ONA,1,47,3.73
1302,29857,Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang,Drama,Special,1,64,4.52
1303,8749,Forestry,Comedy,Special,1,124,4.45
1304,29379,Form of Stress,Mecha,Movie,1,44,3.75
1305,18005,Forza! Hidemaru,Sports,TV,26,102,6.44
1306,32058,Four Seasons: Fuuka to Nanami,Cars,ONA,1,162,4.52
1307,30010,Frame Arms: A Violent Struggle,Mecha,OVA,1,234,4.22
1308,26347,From Osaka with Cheer!,Slice of Life,ONA,4,109,4.33
1309,10533,Fujilog,Comedy,TV,13,275,5.75
1310,10997,Fujilog 2nd Season,Comedy,TV,13,165,5.72
1311,33872,Fujinkoron-senpai,Comedy,ONA,1,64,4.4
1312,29923,Fukusuke,,Movie,1,103,4.69
1313,22345,Funny Pets 2nd Season,Comedy,TV,12,77,3.92
1314,8218,Fushigi na Elevator,Fantasy,Movie,1,251,5.71
1315,29919,Fushigi na Taiko,Kids,Movie,1,124,5.24
1316,33842,Fushigi no Yappo Shima: Pukipuki to Poi,Kids,TV,25,24,8.5
1317,13423,Fushigi Sekai Atagoul Monogatari,Adventure,OVA,1,109,5.14
1318,5594,Fuusen no Doratarou,Kids,TV,13,112,5.95
1319,29445,Gakkyuu Ou Yamazaki Specials,Comedy,Special,2,42,6.29
1320,33827,Gakushuu Animation Nihon Koku Kenpou,Historical,OVA,1,20,6.0
1321,8862,Ganbare Goemon: Jigen Jou no Akumu,Comedy,OVA,1,128,6.06
1322,23863,Ganbare Swimmy,Adventure,Movie,1,55,7.6
1323,9886,Ganbare! Moudouken Serve,Slice of Life,Special,1,92,5.8
1324,16908,Ganbare! Oden-kun,Comedy,TV,102,97,5.83
1325,10995,Ganbare!! Nattou-san,Comedy,TV,4,84,5.75
1326,30362,Garon,Sci-Fi,Movie,1,187,6.8
1327,12451,Gattai Robot Atranger,Mecha,OVA,1,115,4.77
1328,21525,Geba Geba Shou Time!,Comedy,OVA,1,50,5.0
1329,24677,Gegege no Kitarou: Kitarou Tanjou-hen,Supernatural,Special,1,103,5.13
1330,32775,Gene,Music,Music,1,68,3.95
1331,29665,Genei Toshi,Dementia,Movie,1,98,4.13
1332,10540,Genki!! Ekoda-chan,Comedy,TV,22,189,5.5
1333,24905,Go-hiki no Kobuta to Charleston,Music,Music,1,85,4.0
1334,29918,Go-hiki no Kozaru-tachi,Demons,Movie,1,78,3.88
1335,20703,Goannai Shimasu Another World e,Slice of Life,OVA,1,84,6.08
1336,31692,Gogulyeoui Jeolm-eun Musadeul,Historical,TV,Unknown,35,4.75
1337,30796,Gokudou Sakaba Denden: Gokudou Daisensou Gaiden,Comedy,ONA,3,60,5.5
1338,7177,Gokyoudai Monogatari,Comedy,TV,32,181,6.5
1339,29924,Goman-hiki,Kids,Movie,100,56,7.0
1340,9535,Gongitsune,Adventure,Movie,1,312,7.22
1341,30106,Graphillion: Kazoeage Oneesan wo Sukue,Kids,ONA,1,87,3.75
1342,31263,Grim,Dementia,Movie,1,121,4.32
1343,19751,Gu-Gu Ganmo (Movie),Comedy,Movie,1,69,5.58
1344,31510,Guitar,,Movie,1,47,4.11
1345,28347,Guitar Shoujo!,Slice of Life,Special,1,134,4.54
1346,8195,Guru Guru Town Hanamaru-kun,Kids,TV,101,157,6.53
1347,26089,Gutchonpa Omoshiro Hanashi,Kids,TV,5,44,6.67
1348,10246,Hajimete no Christmas,Kids,Special,1,89,6.3
1349,29972,Hakuchuu Meikyuu,Dementia,ONA,1,99,3.02
1350,23709,Hana to Shounen,Fantasy,OVA,1,55,7.25
1351,33885,Hane (2016),Music,Music,1,66,5.24
1352,30861,Happy Bogeys,,Movie,12,38,8.17
1353,32783,Happy Hour,Music,Music,1,69,4.24
1354,30411,Happy Jozy,Comedy,TV,Unknown,211,5.38
1355,20529,Harinezumi,Music,Music,1,125,5.34
1356,9807,Harley Spiny,Kids,TV,140,93,6.06
1357,31583,Haruko no Bouken,Dementia,Movie,1,129,3.9
1358,34412,Hashiri Hajimeta bakari no Kimi ni,Music,Music,1,239,6.76
1359,10539,Hato no Oyome-san,Comedy,TV,22,168,3.62
1360,10603,Hayabusa: Back to the Earth,Historical,Movie,1,125,5.8
1361,10602,Hayabusa: Back to the Earth - Kikan,Historical,Movie,1,119,4.3
1362,10623,Hayan Ma-eum Baeggu,Adventure,TV,13,359,7.06
1363,28749,Heijoukyou: Yasukerashi Miyako,Historical,Movie,1,99,7.0
1364,18587,Hello Kitty no Alps no Shoujo Heidi II: Klara to no Deai,Kids,OVA,1,155,6.04
1365,29535,Hello Kitty no Hajimete no Christmas Cake,Kids,OVA,1,65,6.17
1366,18031,Hello Kitty no Happy! Kasou Taikai,Kids,OVA,1,110,6.43
1367,18823,Hello Kitty no Kieta Santa-san no Okurimono,Kids,OVA,1,110,5.59
1368,17953,Hello Kitty no London ni Orita Uchuujin,Kids,OVA,1,104,6.3
1369,18589,Hello Kitty no Minna no Mori wo Mamore!,Kids,OVA,1,111,6.61
1370,18829,Hello Kitty no Shiawase no Aoi Hotaru,Kids,OVA,1,100,6.0
1371,18825,Hello Kitty no Shiawase no Tulip,Kids,Special,1,109,6.14
1372,31585,Henkei Sakuhin Dai 2-ban,Dementia,Movie,1,92,2.69
1373,4417,Hennako-chan,Comedy,ONA,6,129,6.04
1374,16552,Heong-geuli Beseuteu 5,Sports,Movie,1,81,4.5
1375,23659,Hi no Tori: Hagoromo-hen,Drama,Movie,1,139,6.42
1376,8967,Hidari no O&#039;Clock!!,Drama,OVA,2,124,6.59
1377,32943,Hikari: Kariya wo Tsunagu Monogatari,Sports,Special,1,171,5.52
1378,17405,Hino Hideshi Toukaidou Yotsuya Kaidan,Horror,OVA,1,213,6.17
1379,30072,Hito no Kita Tooku Nagai Michi,Historical,Movie,1,78,4.92
1380,34115,Hitori de Nayamanaide Issho ni Kangaeyou,Drama,Movie,1,29,4.22
1381,27375,Hitoribotchi,Drama,Movie,1,60,6.0
1382,10509,Hoero! Bun Bun (Movie),Kids,Movie,1,120,6.28
1383,32636,Hokori Inu no Hanashi,,ONA,1,51,4.36
1384,5207,Hokuro Kyoudai Full Throttle!!!!,Comedy,ONA,7,127,3.97
1385,31511,Holiday,,Movie,1,37,6.56
1386,29587,Home My Home,Kids,Movie,1,106,4.13
1387,30161,Horoscope: Anata no Seiza,Music,Music,1,50,4.29
1388,11213,Hoshi no Ko Poron,Sci-Fi,TV,260,117,6.76
1389,3414,Hula Kappa,Comedy,TV,78,168,6.09
1390,16776,Hurdle,Drama,Movie,1,109,5.14
1391,19071,"Hyakumannen Attara, Dousuru?",Kids,OVA,1,61,5.0
1392,10238,Hybrid Deka,Comedy,Movie,1,94,5.0
1393,29671,Hyoutan,Psychological,Movie,1,88,4.74
1394,16007,Hyoutan Suzume,Fantasy,Movie,1,136,5.0
1395,9902,Hyper ERT,Kids,TV,20,73,6.0
1396,31509,Ichi-gan Kuni,,Movie,1,36,7.17
1397,6060,Ichigatsu ni wa Christmas,Romance,OVA,1,247,5.93
1398,9518,Ichigo Ichie: Kimi no Kotoba,Comedy,TV,13,274,6.9
1399,3164,Ichigo Ichie: Koibana Tomobana,Comedy,TV,13,260,7.1
1400,31135,Idea ga Tsukamaranai.,Dementia,Movie,1,57,4.0
1401,30938,Ijime Juuyon-sai no Message,Drama,OVA,1,38,5.5
1402,21053,Ikemen Kyuugo-tai Nurse Angels,Comedy,TV,10,95,5.44
1403,28487,Ikite Iru,,OVA,1,42,5.75
1404,29814,Ikiteirutte Subarashii!,Kids,Movie,1,78,4.42
1405,3973,Ikuze! Gen-san,Comedy,ONA,24,125,6.24
1406,34179,Ima no Watashi ni Dekiru Koto...,Sci-Fi,ONA,2,234,5.4
1407,24577,Imokawa Mukuzo: Chuugaeri no Maki,Comedy,Movie,1,79,6.17
1408,29926,Inaka Nezumi to Machi Nezumi,Kids,Movie,1,89,4.28
1409,32227,Inemuri Buu-chan,Kids,Movie,1,53,4.11
1410,14211,Instant History,Historical,TV,312,155,6.68
1411,29709,Introspection,Dementia,Movie,1,58,5.29
1412,10847,Inumarudashi,Comedy,TV,4,332,5.47
1413,25109,Inuyama Kamiko no Kireigoto ja Owaranai!,Slice of Life,ONA,2,107,4.8
1414,10760,Issunboushi,Drama,Movie,1,120,6.0
1415,23183,Itazura Post,Comedy,Movie,1,77,7.0
1416,32252,Japonese,Comedy,Movie,1,35,6.67
1417,29928,Jataka Monogatari: Kiniro no Shika,Kids,Movie,1,79,4.52
1418,23869,Ji no Nai Hagaki,Slice of Life,OVA,1,56,6.0
1419,29623,Jiaoao de Jiangjun,Drama,Movie,1,107,5.64
1420,32800,Jijii: Owari no Hajimari,Music,Music,1,66,4.28
1421,29645,Jikan,Dementia,Movie,1,98,3.77
1422,32777,Jitensha-hen,Music,Music,1,67,3.53
1423,30392,Joukyou Monogatari,Slice of Life,Movie,1,110,5.4
1424,10889,Jungle Kurobee,Comedy,TV,31,127,6.8
1425,29409,Juu-nin no Chiisa na Indian,Kids,Movie,1,103,3.5
1426,27845,Juupiki no Kaeru,Kids,OVA,2,49,6.25
1427,9606,Kaba no Potomasu,Kids,Movie,1,68,6.13
1428,33867,Kabi Usagi,Comedy,ONA,Unknown,47,6.4
1429,33870,Kabi Usagi: Game Center,Comedy,ONA,1,39,4.17
1430,33869,Kabi Usagi: Hikouki,Comedy,ONA,1,38,3.92
1431,33868,Kabi Usagi: Kaichuu,Comedy,ONA,1,36,4.17
1432,33695,Kabushikigaisha Aokishouji,Comedy,Special,2,61,3.41
1433,30921,Kacchikenee!,Supernatural,Movie,1,855,6.28
1434,10757,Kachikachi Yama,Drama,Movie,1,148,5.33
1435,33134,Kachikachi Yama (1939),Fantasy,Movie,1,35,7.0
1436,33135,Kachikachi Yama (1940),Fantasy,Movie,1,45,6.5
1437,33136,Kachikachi Yama (1958),Fantasy,Movie,1,33,5.67
1438,30457,Kachikachi Yama no Shouboutai,Comedy,Movie,1,101,6.19
1439,33133,Kachikachi Yama: Umi Yama-hen,Fantasy,Movie,1,56,5.5
1440,29746,Kaden Manzai John TV Show!,Comedy,TV,25,42,5.67
1441,31599,Kaette Kite yoo Toyama kara,Comedy,ONA,Unknown,51,4.17
1442,29870,Kagami,Romance,Movie,1,119,4.49
1443,18475,Kagayake! Yuujou no V Sign,Sports,OVA,1,79,5.67
1444,7856,Kage no Kodomo,Dementia,Movie,1,174,6.76
1445,23569,Kagirinaki Rakuen,Slice of Life,Movie,1,86,7.25
1446,33607,Kahei no Umi,Historical,Movie,1,44,9.33
1447,32197,Kaijuu Sakaba Kanpai! Specials,Comedy,Special,13,48,4.6
1448,21551,Kaitei Toshi no Dekiru made,Sci-Fi,Movie,1,64,8.0
1449,28111,Kaitou Gary no Nihonjin Kouryakuhou!,Drama,OVA,1,62,5.54
1450,19053,Kaitou Jigoma Ongaku-hen,Music,Movie,1,88,4.75
1451,17403,Kaitou Lupin: 813 no Nazo,Mystery,Special,1,301,6.73
1452,30704,Kakko Kawaii Sengen! Specials,Comedy,Special,14,106,5.13
1453,34006,Kakuchou Shoujo-Kei Trinary,Mecha,ONA,Unknown,401,7.5
1454,30245,Kamaishi no &quot;Kiseki&quot;: Inochi wo Mamoru Tokubetsu Jugyou,Drama,Special,1,92,5.0
1455,29985,Kamen no Marionette-tachi,Dementia,Movie,1,61,6.75
1456,34292,Kamigami no Ki,,TV,Unknown,76,4.33
1457,33177,Kamotori Gonbee,Kids,Movie,1,49,3.89
1458,24977,Kana Kana Kazoku,Comedy,ONA,Unknown,98,5.11
1459,31604,Kana Kana Kazoku Shorts: Naru Haya Kakusan Kibou,Comedy,ONA,6,53,4.38
1460,30442,Kana Kana Kazoku x Himitsukessha Taka no Tsume Collaboration Film,Comedy,ONA,1,71,4.45
1461,31605,Kana Kana Kazoku: Kakusan Mare Bo ! 1-Wa-5-wa oo Matome Koukai… Ka na?,Comedy,ONA,1,44,5.11
1462,31603,Kana Kana Kazoku: Rika in Wonderland,Comedy,ONA,1,57,4.25
1463,30443,Kana Kana Kazoku: Shinnen no Goaisatsu,Comedy,ONA,1,84,3.74
1464,30444,Kana Kana Kazoku: Stop Rubella,Comedy,ONA,1,71,4.14
1465,30743,Kanagatari. Kanabakari.: Kanadian Families,Slice of Life,OVA,1,209,6.36
1466,24049,Kanai,Mecha,ONA,1,132,4.12
1467,29551,Kanimanji Engi,Fantasy,Movie,1,103,4.79
1468,30435,Kankou Taisen Saitama: Sakuya no Tatakai,,ONA,4,103,4.24
1469,31506,Kappa no Ude,,Movie,1,62,4.46
1470,27841,Karasu no Panya-san/Dorobou Gakkou,Kids,OVA,2,56,5.67
1471,29489,Karasu no Puuta,Kids,TV,Unknown,42,8.0
1472,9371,Karl to Fushigi na Tou,Kids,TV,26,176,5.14
1473,29661,Karma,Dementia,Movie,1,106,4.49
1474,31926,Kashikokimono,Music,Movie,1,121,4.93
1475,9832,Katte ni Shirokuma,Comedy,OVA,1,120,6.04
1476,22111,Kattobase! Dreamers: Carp Tanjou Monogatari,Sports,Movie,1,71,5.2
1477,28691,Kemurigusa Monogatari,,Movie,1,56,7.33
1478,27837,Kenritsu Umisora Koukou Yakyuubu-in Yamashita Tarou-kun,Sports,OVA,1,100,5.67
1479,22619,Kero Kero Keroppi no Tomodachitte Ii na,Kids,OVA,1,71,6.31
1480,8353,Ketsuinu,Comedy,TV,13,270,5.04
1481,7525,Kick Off 2002,Sports,TV,26,135,6.5
1482,9292,Kiki to Lala no Aoi Tori,Kids,Movie,1,158,6.12
1483,17977,Kiki to Lala no Hakuchouza no Ohimesama,Kids,OVA,1,90,5.0
1484,17483,Kiki to Lala no Hansel to Gretel,Kids,OVA,1,82,4.0
1485,17485,Kiki to Lala no Ohimesama ni Naritai,Kids,OVA,1,98,5.65
1486,17979,Kiki to Lala no Papa to Mama ni Aitai,Kids,OVA,1,86,4.88
1487,21749,Kimama ni Idol,Music,OVA,1,115,6.19
1488,22595,Kimezou no Kimarimonku Ja Kimaranee.,Comedy,ONA,12,64,4.91
1489,22597,Kimezou no Kimarimonku Ja Kimaranee. Featuring Sabu-Otoko,Comedy,ONA,12,57,5.0
1490,34233,Kimoshiba,Comedy,TV,Unknown,81,7.0
1491,29555,Kinken Chochiku Shiobara Tasuke,Historical,Movie,1,101,4.21
1492,10759,Kintarou,Drama,Movie,1,91,5.93
1493,31071,"Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou",Comedy,TV,5,234,4.14
1494,23349,Kirin Monoshiri Yakata,Kids,TV,1565,116,5.56
1495,30079,Kirin no Otenki Mama-san,Fantasy,Special,12,109,3.53
1496,33858,Kissaten Soudou,Comedy,ONA,1,34,3.46
1497,32693,Kitakaze to Taiyou,Kids,Movie,1,48,4.56
1498,30407,Kitsutsuki: The Ten Hole Stories,Dementia,Movie,1,74,4.53
1499,29543,Kitty to Daniel no Suteki na Christmas,Kids,OVA,1,49,6.4
1500,33915,Kitty-chan wo Sagase! Toyama-shi Stamp Rally,Comedy,ONA,1,64,4.25
1501,34286,KiyaKiya,Psychological,Music,1,26,5.67
1502,34120,Kizuna (ONA),Drama,ONA,1,31,5.13
1503,29920,Kobutori (1957),,Movie,1,90,4.75
1504,34503,Kochinpa! Dainiki,Comedy,TV,24,75,3.4
1505,31587,Kojin Toshi,Dementia,Movie,1,130,3.79
1506,26293,Kokoro no Hanataba,Kids,OVA,1,46,7.5
1507,29738,Konchuu Monogatari Tentoumu Chu! to Mitsubachi Hatsu Chu!,Music,TV,10,75,5.47
1508,30129,Konna Ko Iru kana,Kids,TV,Unknown,38,4.0
1509,30212,Kono Mayonnaise wa Yuru Sugiru,Dementia,Movie,1,79,4.25
1510,29745,Korokoro Animal,Kids,TV,60,43,6.0
1511,29759,Korokoro Animal 2,Kids,TV,51,45,4.67
1512,7189,Kotatsu Neko,Comedy,TV,26,291,5.07
1513,33123,Koto Nakare Hero Gingerman,Comedy,TV,12,39,3.8
1514,32626,Kozaru no Buranko,Kids,Movie,1,60,4.95
1515,33528,Kubbe Kort Animasjon,Fantasy,ONA,24,44,5.64
1516,24797,Kubire 3 Sisters,Comedy,Special,7,57,3.0
1517,30176,Kujira,Adventure,Movie,1,77,5.74
1518,11197,Kuma no Puutarou,Comedy,TV,30,79,6.3
1519,28053,Kumo no Ito,Fantasy,Movie,1,158,5.8
1520,26279,Kumo no Ito (OVA),Fantasy,OVA,1,67,6.36
1521,29718,Kumo no Ito (Special),Drama,Special,1,58,6.6
1522,5809,Kupu~!! Mamegoma!,Kids,TV,51,380,6.44
1523,30395,Kuripuri*Kuripura,Comedy,Movie,1,104,3.2
1524,29603,Kurokan,Sports,ONA,Unknown,120,6.64
1525,18773,Kuwagata Tsumami,Comedy,ONA,84,68,6.5
1526,31539,Kyoufu! Zombie Neko,Comedy,TV,Unknown,911,5.71
1527,6206,La Vilaine LuLu,Comedy,Special,13,108,4.5
1528,31673,Larva 2nd Season,Comedy,TV,34,92,7.05
1529,31674,Larva 3rd Season,Comedy,TV,26,60,7.09
1530,29712,Learn to Love,Dementia,Movie,1,89,5.5
1531,23597,Legend of Basara: Shinbashi Theater,Comedy,Special,1,163,6.31
